0.111111,0.487268,0.585938,0.507015,0.362179,0.638427,0.69281,0.658106,0.572347,0
0.10101,0.487167,0.4375,0.507015,0.339744,0.638713,0.575163,0.653291,0.594855,0
0.181818,0.487167,0.484375,0.507015,0.371795,0.637711,0.562092,0.629213,0.575563,0
0.292929,0.487065,0.492188,0.507015,0.387821,0.637401,0.496732,0.614767,0.575563,0
0.282828,0.487672,0.4375,0.507015,0.387821,0.638117,0.464052,0.603531,0.572347,0
0.10101,0.487167,0.453125,0.507015,0.314103,0.638331,0.594771,0.682183,0.617363,0
0.545455,0.487571,0.492188,0.507015,0.269231,0.638117,0.339869,0.735152,0.736334,1
0.141414,0.487672,0.5625,0.507015,0.362179,0.637782,0.653595,0.654896,0.575563,0
0.111111,0.486964,0.460938,0.507015,0.362179,0.638117,0.588235,0.632424,0.572347,0
0.10101,0.487065,0.460938,0.506886,0.358974,0.638117,0.594771,0.637239,0.572347,0
0.232323,0.487167,0.507813,0.507787,0.38141,0.638117,0.54902,0.626003,0.572347,0
0.10101,0.487167,0.4375,0.507272,0.358974,0.638212,0.575163,0.632424,0.572347,0
0.181818,0.487167,0.476563,0.507015,0.371795,0.638117,0.555556,0.627608,0.572347,0
0.171717,0.487167,0.453125,0.508045,0.371795,0.638212,0.54902,0.622793,0.572347,0
0.10101,0.487167,0.648438,0.506886,0.346154,0.63826,0.751634,0.686998,0.585209,0
0.121212,0.486863,0.679688,0.507015,0.362179,0.638117,0.75817,0.677368,0.572347,0
0.111111,0.486762,0.476563,0.507015,0.362179,0.638117,0.601307,0.635634,0.572347,0
0.292929,0.486964,0.507813,0.506243,0.391026,0.638117,0.509804,0.614767,0.572347,0
0.505051,0.487167,0.46875,0.507272,0.233974,0.638117,0.339869,0.767255,0.765273,1
0.181818,0.487167,0.445313,0.506758,0.371795,0.637878,0.529412,0.621188,0.575563,0
0.161616,0.487167,0.429688,0.507015,0.371795,0.638833,0.522876,0.617978,0.572347,0
0.10101,0.487167,0.4375,0.507015,0.298077,0.638522,0.581699,0.695024,0.636656,0
0.292929,0.487167,0.585938,0.507015,0.391026,0.638618,0.575163,0.629213,0.572347,0
0.10101,0.487167,0.4375,0.507015,0.355769,0.638427,0.575163,0.635634,0.575563,0
0.555556,0.487167,0.507813,0.507787,0.282051,0.638117,0.339869,0.725522,0.723473,1
0.181818,0.487065,0.492188,0.507015,0.375,0.638475,0.562092,0.626003,0.572347,0
0.232323,0.486964,0.507813,0.50753,0.38141,0.638117,0.54902,0.626003,0.572347,0
0.232323,0.486964,0.671875,0.507015,0.38141,0.638117,0.679739,0.659711,0.575563,0
0.10101,0.487167,0.578125,0.507015,0.326923,0.637902,0.69281,0.693419,0.607717,0
0.222222,0.487167,0.695313,0.506243,0.375,0.638021,0.712418,0.669342,0.575563,0
0.30303,0.487167,0.453125,0.507272,0.391026,0.638117,0.457516,0.603531,0.572347,0
0.10101,0.487167,0.4375,0.507015,0.301282,0.637806,0.575163,0.690209,0.630225,0
0.282828,0.487167,0.484375,0.507015,0.387821,0.637735,0.490196,0.611557,0.575563,0
0.262626,0.487268,0.507813,0.507015,0.387821,0.638451,0.529412,0.617978,0.572347,0
0.141414,0.487167,0.4375,0.507015,0.362179,0.637448,0.54902,0.627608,0.575563,0
0.272727,0.487167,0.46875,0.507015,0.387821,0.638117,0.496732,0.609952,0.572347,0
0.181818,0.487571,0.679688,0.507015,0.375,0.638642,0.718954,0.664526,0.572347,0
0.20202,0.486964,0.5,0.506758,0.375,0.638021,0.562092,0.629213,0.572347,0
0.494949,0.487268,0.460938,0.507015,0.237179,0.638117,0.339869,0.760835,0.762058,1
0.111111,0.48747,0.4375,0.507015,0.358974,0.637663,0.568627,0.632424,0.575563,0
0.252525,0.486661,0.523438,0.507015,0.384615,0.638093,0.542484,0.624398,0.572347,0
0.10101,0.487167,0.445313,0.507015,0.314103,0.638021,0.588235,0.678973,0.617363,0
0.141414,0.487268,0.507813,0.507144,0.362179,0.637663,0.607843,0.64366,0.575563,0
0.10101,0.487167,0.429688,0.508045,0.349359,0.637973,0.568627,0.638844,0.581994,0
0.242424,0.487167,0.492188,0.507015,0.38141,0.637854,0.529412,0.622793,0.575563,0
0.262626,0.487167,0.445313,0.507015,0.387821,0.638355,0.477124,0.605136,0.572347,0
0.141414,0.486964,0.492188,0.507015,0.36859,0.638355,0.594771,0.635634,0.572347,0
0.242424,0.487369,0.484375,0.506886,0.38141,0.638093,0.522876,0.619583,0.575563,0
0.30303,0.486762,0.546875,0.507015,0.391026,0.638117,0.535948,0.621188,0.572347,0
0.232323,0.487167,0.515625,0.507144,0.38141,0.638117,0.555556,0.627608,0.572347,0
0.262626,0.486964,0.523438,0.507015,0.387821,0.638355,0.542484,0.621188,0.572347,0
0.252525,0.486762,0.515625,0.507015,0.384615,0.638117,0.542484,0.622793,0.572347,0
0.222222,0.487065,0.445313,0.507015,0.38141,0.63826,0.503268,0.613162,0.572347,0
0.10101,0.487167,0.671875,0.507144,0.342949,0.638117,0.764706,0.696629,0.59164,0
0.232323,0.487672,0.4375,0.507015,0.38141,0.638117,0.490196,0.611557,0.575563,0
0.222222,0.481306,0.523438,0.507015,0.310897,0.637711,0.575163,0.699839,0.643087,1
0.10101,0.487167,0.578125,0.507015,0.317308,0.638379,0.69281,0.701445,0.614148,0
0.262626,0.487268,0.523438,0.507015,0.387821,0.638117,0.535948,0.619583,0.572347,0
0.171717,0.487167,0.476563,0.507015,0.36859,0.637687,0.562092,0.632424,0.575563,0
0.131313,0.487167,0.4375,0.506371,0.362179,0.638117,0.562092,0.629213,0.575563,0
0.151515,0.487369,0.453125,0.507272,0.36859,0.638117,0.555556,0.627608,0.572347,0
0.10101,0.487167,0.484375,0.507015,0.317308,0.638665,0.614379,0.682183,0.614148,0
0.10101,0.487167,0.570313,0.507272,0.320513,0.638403,0.686275,0.696629,0.610932,0
0.10101,0.487167,0.664063,0.507015,0.355769,0.637997,0.764706,0.682183,0.578778,0
0.141414,0.487167,0.453125,0.506886,0.36859,0.638427,0.562092,0.626003,0.572347,0
0.10101,0.487167,0.429688,0.507015,0.330128,0.637926,0.575163,0.659711,0.601286,0
0.393939,0.487167,0.710938,0.506886,0.410256,0.63826,0.614379,0.638844,0.572347,0
0.10101,0.487167,0.421875,0.506758,0.346154,0.638021,0.562092,0.640449,0.585209,0
0.777778,0.48747,0.65625,0.507015,0.416667,0.638188,0.320261,0.619583,0.623794,1
0.181818,0.487167,0.414063,0.506114,0.371795,0.638117,0.503268,0.614767,0.575563,0
0.292929,0.487167,0.46875,0.507015,0.387821,0.638045,0.477124,0.609952,0.575563,0
0.141414,0.487369,0.5625,0.507015,0.36859,0.638308,0.653595,0.65008,0.572347,0
0.10101,0.487167,0.4375,0.507015,0.355769,0.63709,0.581699,0.637239,0.575563,0
0.222222,0.487167,0.476563,0.507015,0.38141,0.63857,0.529412,0.619583,0.572347,0
0.151515,0.487167,0.492188,0.507015,0.36859,0.638093,0.588235,0.635634,0.575563,0
0.10101,0.487167,0.421875,0.507015,0.333333,0.637997,0.562092,0.653291,0.598071,0
0.282828,0.486863,0.546875,0.507015,0.387821,0.637759,0.542484,0.626003,0.575563,0
0.10101,0.487167,0.445313,0.507015,0.301282,0.638284,0.581699,0.691814,0.630225,0
0.10101,0.487167,0.679688,0.507015,0.358974,0.63826,0.777778,0.682183,0.572347,0
0.262626,0.487167,0.4375,0.507272,0.387821,0.638451,0.477124,0.603531,0.572347,0
0.151515,0.486964,0.484375,0.507015,0.36859,0.638117,0.581699,0.634029,0.575563,0
0.222222,0.486863,0.492188,0.507015,0.38141,0.638331,0.54902,0.622793,0.572347,0
0.242424,0.487167,0.546875,0.507015,0.384615,0.638594,0.575163,0.629213,0.572347,0
0.323232,0.487672,0.507813,0.507015,0.391026,0.637902,0.496732,0.614767,0.575563,0
0.10101,0.487369,0.429688,0.507015,0.358974,0.638117,0.575163,0.630819,0.572347,0
0.121212,0.487167,0.46875,0.507272,0.362179,0.638117,0.588235,0.635634,0.572347,0
0.10101,0.487167,0.476563,0.507015,0.346154,0.63826,0.607843,0.653291,0.585209,0
0.10101,0.487065,0.570313,0.507015,0.355769,0.638117,0.686275,0.664526,0.578778,0
0.141414,0.486964,0.46875,0.507015,0.36859,0.638188,0.575163,0.630819,0.572347,0
0.171717,0.487167,0.53125,0.507015,0.36859,0.637496,0.607843,0.64366,0.575563,0
0.545455,0.487369,0.5,0.507015,0.237179,0.638379,0.339869,0.76886,0.768489,1
0.141414,0.487167,0.484375,0.507401,0.362179,0.638021,0.588235,0.637239,0.575563,0
0.262626,0.487167,0.46875,0.507015,0.384615,0.637806,0.496732,0.614767,0.575563,0
0.090909,0.486863,0.476563,0.507015,0.358974,0.638117,0.614379,0.640449,0.572347,0
0.10101,0.487167,0.453125,0.507015,0.310897,0.637926,0.588235,0.685393,0.623794,0
0.292929,0.487167,0.585938,0.507015,0.387821,0.637711,0.575163,0.634029,0.575563,0
0.222222,0.487167,0.515625,0.507015,0.375,0.637806,0.562092,0.632424,0.575563,0
0.10101,0.487167,0.453125,0.507015,0.326923,0.637496,0.588235,0.669342,0.607717,0
0.181818,0.48747,0.46875,0.507272,0.371795,0.638117,0.555556,0.626003,0.572347,0
0.545455,0.487167,0.492188,0.507015,0.272436,0.637615,0.333333,0.731942,0.733119,1
0.222222,0.48747,0.46875,0.507015,0.38141,0.638475,0.529412,0.617978,0.572347,0
0.171717,0.486762,0.4375,0.507015,0.371795,0.638117,0.529412,0.619583,0.572347,0
0.10101,0.487167,0.648438,0.506886,0.333333,0.638117,0.751634,0.701445,0.598071,0
0.141414,0.487167,0.476563,0.507015,0.362179,0.63795,0.581699,0.635634,0.575563,0
0.212121,0.487167,0.515625,0.507401,0.375,0.638117,0.568627,0.632424,0.575563,0
0.10101,0.487167,0.429688,0.507659,0.333333,0.638117,0.575163,0.654896,0.598071,0
0.212121,0.487167,0.53125,0.507144,0.375,0.638117,0.581699,0.634029,0.575563,0
0.181818,0.486863,0.453125,0.507015,0.371795,0.638117,0.535948,0.622793,0.575563,0
0.171717,0.487167,0.4375,0.507015,0.371795,0.638284,0.535948,0.621188,0.572347,0
0.222222,0.487369,0.492188,0.507015,0.38141,0.638164,0.542484,0.622793,0.572347,0
0.10101,0.487167,0.46875,0.507015,0.317308,0.638427,0.601307,0.678973,0.614148,0
0.282828,0.487167,0.46875,0.5065,0.387821,0.638117,0.48366,0.609952,0.575563,0
0.181818,0.487167,0.453125,0.506886,0.371795,0.638236,0.529412,0.622793,0.575563,0
0.10101,0.487167,0.4375,0.507015,0.314103,0.637997,0.581699,0.678973,0.617363,0
0.141414,0.487167,0.484375,0.507015,0.36859,0.638403,0.581699,0.632424,0.572347,0
0.10101,0.487167,0.445313,0.507015,0.330128,0.638546,0.588235,0.662921,0.601286,0
0.505051,0.487065,0.46875,0.507015,0.237179,0.638117,0.339869,0.764045,0.762058,1
0.222222,0.487268,0.476563,0.507015,0.38141,0.63826,0.529412,0.619583,0.572347,0
0.10101,0.487167,0.476563,0.507015,0.298077,0.638594,0.607843,0.70305,0.636656,0
0.181818,0.487065,0.515625,0.507015,0.371795,0.637472,0.588235,0.635634,0.575563,0
0.181818,0.486661,0.484375,0.507015,0.371795,0.638117,0.562092,0.629213,0.575563,0
0.10101,0.487167,0.484375,0.507015,0.298077,0.638045,0.620915,0.704655,0.636656,0
0.111111,0.487268,0.421875,0.507015,0.362179,0.638451,0.555556,0.624398,0.572347,0
0.242424,0.486661,0.632813,0.507015,0.384615,0.638117,0.647059,0.64687,0.572347,0
0.191919,0.487167,0.4375,0.507015,0.375,0.638451,0.51634,0.614767,0.572347,0
0.161616,0.487167,0.5,0.507015,0.371795,0.638856,0.588235,0.632424,0.572347,0
0.191919,0.486964,0.484375,0.507015,0.371795,0.637401,0.555556,0.629213,0.575563,0
0.141414,0.487167,0.53125,0.507015,0.362179,0.637759,0.627451,0.64687,0.575563,0
0.585859,0.486863,0.53125,0.507015,0.314103,0.638117,0.339869,0.696629,0.697749,1
0.111111,0.487268,0.4375,0.507015,0.362179,0.638212,0.575163,0.629213,0.572347,0
0.10101,0.487167,0.578125,0.507015,0.326923,0.63795,0.69281,0.693419,0.607717,0
0.20202,0.48747,0.453125,0.507015,0.375,0.638117,0.522876,0.617978,0.572347,0
0.181818,0.486964,0.484375,0.507015,0.375,0.638403,0.555556,0.624398,0.572347,0
0.191919,0.487167,0.46875,0.507015,0.371795,0.637806,0.542484,0.626003,0.575563,0
0.585859,0.487167,0.523438,0.505857,0.301282,0.638117,0.333333,0.707865,0.707395,1
0.171717,0.487167,0.453125,0.507015,0.36859,0.637687,0.542484,0.626003,0.575563,0
0.181818,0.487167,0.507813,0.507144,0.375,0.638689,0.581699,0.630819,0.572347,0
0.10101,0.487065,0.65625,0.507015,0.362179,0.638856,0.75817,0.672552,0.572347,0
0.151515,0.486661,0.421875,0.507015,0.36859,0.638117,0.529412,0.621188,0.572347,0
0.262626,0.487268,0.46875,0.507272,0.387821,0.63814,0.496732,0.609952,0.572347,0
0.10101,0.487167,0.578125,0.507015,0.317308,0.638308,0.69281,0.701445,0.614148,0
0.535354,0.487167,0.492188,0.50753,0.24359,0.638713,0.346405,0.760835,0.758842,1
0.575758,0.487167,0.523438,0.507015,0.301282,0.638546,0.333333,0.707865,0.707395,1
0.262626,0.487167,0.476563,0.507015,0.387821,0.638451,0.503268,0.611557,0.572347,0
0.181818,0.487065,0.46875,0.506886,0.371795,0.638045,0.54902,0.626003,0.575563,0
0.171717,0.487167,0.4375,0.507015,0.36859,0.637568,0.529412,0.622793,0.575563,0
0.242424,0.487167,0.492188,0.507272,0.38141,0.637592,0.529412,0.622793,0.575563,0
0.10101,0.487167,0.507813,0.507015,0.358974,0.638045,0.627451,0.64687,0.575563,0
0.575758,0.487167,0.523438,0.507015,0.301282,0.638236,0.339869,0.707865,0.707395,1
0.292929,0.487167,0.484375,0.507015,0.391026,0.638379,0.490196,0.608347,0.572347,0
0.222222,0.487268,0.476563,0.507015,0.375,0.638093,0.529412,0.622793,0.575563,0
0.10101,0.487167,0.640625,0.507015,0.333333,0.638212,0.745098,0.698234,0.598071,0
0.10101,0.487167,0.460938,0.507015,0.339744,0.638689,0.594771,0.658106,0.594855,0
0.141414,0.487167,0.4375,0.507015,0.36859,0.638379,0.555556,0.624398,0.572347,0
0.141414,0.487167,0.53125,0.506758,0.362179,0.637782,0.627451,0.64687,0.575563,0
0.222222,0.487065,0.46875,0.507015,0.375,0.638045,0.529412,0.622793,0.575563,0
0.181818,0.487167,0.460938,0.507659,0.371795,0.638117,0.542484,0.624398,0.575563,0
0.10101,0.487167,0.421875,0.507015,0.342949,0.637926,0.562092,0.645265,0.588424,0
0.262626,0.487167,0.453125,0.507015,0.387821,0.638188,0.477124,0.605136,0.572347,0
0.121212,0.487167,0.429688,0.506758,0.362179,0.638021,0.562092,0.626003,0.572347,0
0.292929,0.487167,0.554688,0.507015,0.387821,0.638045,0.54902,0.627608,0.575563,0
0.242424,0.487167,0.4375,0.507015,0.384615,0.638522,0.48366,0.608347,0.572347,0
0.20202,0.487065,0.507813,0.506886,0.375,0.638117,0.568627,0.629213,0.572347,0
0.10101,0.487167,0.4375,0.507015,0.349359,0.637401,0.581699,0.640449,0.581994,0
0.10101,0.487167,0.4375,0.507015,0.294872,0.638546,0.581699,0.699839,0.639871,0
0.20202,0.487672,0.46875,0.507015,0.375,0.638117,0.535948,0.621188,0.572347,0
0.262626,0.486964,0.507813,0.507015,0.384615,0.637663,0.529412,0.621188,0.575563,0
0.181818,0.487268,0.539063,0.507015,0.371795,0.638117,0.601307,0.640449,0.575563,0
0.161616,0.487167,0.46875,0.507015,0.371795,0.638737,0.555556,0.626003,0.572347,0
0.20202,0.486762,0.507813,0.507015,0.375,0.638117,0.568627,0.629213,0.572347,0
0.242424,0.487369,0.492188,0.507015,0.384615,0.638236,0.529412,0.617978,0.572347,0
0.10101,0.487167,0.429688,0.507401,0.342949,0.638498,0.568627,0.64687,0.59164,0
0.272727,0.487167,0.640625,0.5065,0.387821,0.638117,0.633987,0.645265,0.572347,0
0.181818,0.486964,0.679688,0.507015,0.371795,0.638021,0.718954,0.669342,0.575563,0
0.787879,0.487268,0.679688,0.507015,0.413462,0.638117,0.326797,0.627608,0.630225,1
0.10101,0.487167,0.601563,0.507787,0.349359,0.638117,0.712418,0.674157,0.581994,0
0.171717,0.487268,0.507813,0.507015,0.371795,0.63826,0.594771,0.634029,0.572347,0
0.141414,0.487167,0.453125,0.50753,0.362179,0.638117,0.562092,0.630819,0.575563,0
0.242424,0.487167,0.6875,0.507015,0.384615,0.638117,0.69281,0.658106,0.572347,0
0.10101,0.487167,0.429688,0.507015,0.342949,0.638403,0.575163,0.64687,0.588424,0
0.181818,0.487571,0.46875,0.507015,0.371795,0.638117,0.54902,0.626003,0.572347,0
0.242424,0.48747,0.4375,0.507015,0.38141,0.638117,0.490196,0.611557,0.575563,0
0.151515,0.487369,0.5,0.507015,0.36859,0.638117,0.594771,0.637239,0.575563,0
0.141414,0.487167,0.507813,0.507015,0.362179,0.637973,0.614379,0.64366,0.575563,0
0.141414,0.487167,0.484375,0.507272,0.362179,0.638021,0.588235,0.637239,0.575563,0
0.242424,0.487672,0.460938,0.507015,0.384615,0.638546,0.503268,0.611557,0.572347,0
0.171717,0.487268,0.460938,0.507015,0.36859,0.637711,0.54902,0.629213,0.575563,0
0.20202,0.486964,0.523438,0.507015,0.375,0.638117,0.581699,0.634029,0.572347,0
0.161616,0.487167,0.53125,0.507015,0.371795,0.63857,0.614379,0.638844,0.572347,0
0.10101,0.487167,0.578125,0.507015,0.314103,0.637592,0.69281,0.70626,0.620579,0
0.10101,0.487167,0.429688,0.507659,0.358974,0.638117,0.568627,0.629213,0.572347,0
0.171717,0.487369,0.671875,0.507015,0.371795,0.638331,0.72549,0.667737,0.572347,0
0.393939,0.487167,0.6875,0.507015,0.403846,0.638117,0.601307,0.638844,0.572347,0
0.151515,0.486762,0.609375,0.507015,0.36859,0.638117,0.69281,0.659711,0.572347,0
0.161616,0.48747,0.523438,0.507015,0.36859,0.638117,0.607843,0.642055,0.575563,0
0.131313,0.487167,0.492188,0.508045,0.362179,0.638117,0.601307,0.638844,0.575563,0
0.10101,0.487167,0.453125,0.507015,0.326923,0.638522,0.594771,0.669342,0.607717,0
0.171717,0.487167,0.507813,0.506243,0.371795,0.638117,0.588235,0.634029,0.572347,0
0.111111,0.487167,0.46875,0.507015,0.362179,0.63826,0.594771,0.635634,0.572347,0
0.161616,0.486661,0.460938,0.506758,0.36859,0.637973,0.555556,0.629213,0.575563,0
0.515152,0.487167,0.484375,0.508045,0.233974,0.637711,0.346405,0.76886,0.768489,1
0.10101,0.487065,0.554688,0.507144,0.317308,0.638021,0.666667,0.696629,0.617363,0
0.131313,0.487571,0.671875,0.507015,0.362179,0.638117,0.751634,0.675762,0.575563,0
0.10101,0.487167,0.429688,0.507015,0.339744,0.638236,0.568627,0.651685,0.594855,0
0.262626,0.487369,0.445313,0.507015,0.384615,0.638045,0.477124,0.608347,0.575563,0
0.292929,0.487571,0.484375,0.507015,0.391026,0.638689,0.490196,0.608347,0.572347,0
0.272727,0.486863,0.476563,0.507015,0.387821,0.638117,0.496732,0.611557,0.572347,0
0.121212,0.487167,0.476563,0.507015,0.362179,0.638117,0.594771,0.635634,0.572347,0
0.10101,0.487268,0.4375,0.507015,0.358974,0.638355,0.575163,0.632424,0.572347,0
0.161616,0.487167,0.429688,0.507015,0.371795,0.638761,0.529412,0.617978,0.572347,0
0.10101,0.487167,0.554688,0.507272,0.317308,0.638117,0.666667,0.696629,0.617363,0
0.141414,0.487167,0.484375,0.507144,0.36859,0.638117,0.581699,0.632424,0.572347,0
0.545455,0.487167,0.492188,0.507015,0.269231,0.637997,0.339869,0.735152,0.736334,1
0.262626,0.487167,0.523438,0.50753,0.384615,0.637735,0.542484,0.624398,0.575563,0
0.10101,0.487167,0.4375,0.507659,0.346154,0.638117,0.575163,0.64366,0.585209,0
0.161616,0.487167,0.492188,0.508045,0.36859,0.637997,0.581699,0.635634,0.575563,0
0.787879,0.487167,0.671875,0.506886,0.413462,0.638093,0.320261,0.626003,0.630225,1
0.212121,0.487268,0.507813,0.508045,0.375,0.638117,0.568627,0.630819,0.575563,0
0.10101,0.487167,0.453125,0.507015,0.317308,0.637663,0.588235,0.677368,0.614148,0
0.141414,0.487065,0.679688,0.507015,0.36859,0.638308,0.751634,0.674157,0.572347,0
0.10101,0.487065,0.664063,0.507015,0.355769,0.637759,0.75817,0.682183,0.578778,0
0.272727,0.487369,0.46875,0.507015,0.387821,0.638117,0.490196,0.608347,0.572347,0
0.10101,0.487167,0.4375,0.50753,0.355769,0.638117,0.575163,0.637239,0.578778,0
0.10101,0.487167,0.648438,0.506886,0.326923,0.638021,0.751634,0.707865,0.607717,0
0.212121,0.487167,0.46875,0.507015,0.375,0.638021,0.529412,0.622793,0.575563,0
0.10101,0.487167,0.46875,0.506371,0.355769,0.638117,0.594771,0.642055,0.578778,0
0.171717,0.487167,0.507813,0.506371,0.371795,0.63826,0.588235,0.634029,0.572347,0
0.171717,0.487167,0.515625,0.506886,0.371795,0.638212,0.594771,0.635634,0.572347,0
0.151515,0.487571,0.421875,0.507015,0.36859,0.63814,0.529412,0.621188,0.572347,0
0.313131,0.487167,0.46875,0.507015,0.391026,0.638117,0.464052,0.605136,0.575563,0
0.10101,0.487167,0.453125,0.506371,0.355769,0.638117,0.588235,0.638844,0.575563,0
0.171717,0.487369,0.507813,0.507015,0.371795,0.638331,0.588235,0.634029,0.572347,0
0.141414,0.487167,0.46875,0.507144,0.36859,0.638188,0.568627,0.629213,0.572347,0
0.10101,0.487167,0.460938,0.507015,0.346154,0.637401,0.594771,0.65008,0.585209,0
0.222222,0.487167,0.429688,0.506629,0.38141,0.638284,0.490196,0.609952,0.572347,0
0.191919,0.487167,0.421875,0.507015,0.375,0.638117,0.503268,0.611557,0.572347,0
0.171717,0.487167,0.476563,0.507015,0.371795,0.638308,0.562092,0.627608,0.572347,0
0.292929,0.487167,0.515625,0.507015,0.387821,0.637448,0.51634,0.619583,0.575563,0
0.10101,0.487167,0.648438,0.505599,0.346154,0.638117,0.751634,0.686998,0.585209,0
0.111111,0.486964,0.484375,0.507015,0.362179,0.63826,0.607843,0.637239,0.572347,0
0.191919,0.487065,0.421875,0.506886,0.375,0.638117,0.503268,0.611557,0.572347,0
0.171717,0.487167,0.429688,0.507015,0.36859,0.637926,0.522876,0.622793,0.575563,0
0.141414,0.487369,0.4375,0.507015,0.362179,0.638117,0.555556,0.629213,0.575563,0
0.181818,0.487167,0.484375,0.506886,0.371795,0.637997,0.555556,0.629213,0.575563,0
0.10101,0.487167,0.429688,0.507015,0.355769,0.638045,0.575163,0.635634,0.575563,0
0.171717,0.486863,0.476563,0.507015,0.371795,0.638236,0.562092,0.627608,0.572347,0
0.10101,0.487167,0.484375,0.507916,0.294872,0.638117,0.614379,0.707865,0.639871,0
0.222222,0.487167,0.4375,0.507015,0.375,0.638021,0.496732,0.614767,0.575563,0
0.222222,0.487167,0.539063,0.507015,0.38141,0.638427,0.588235,0.632424,0.572347,0
0.585859,0.487167,0.523438,0.243918,0.301282,0.638117,0.333333,0.707865,0.707395,1
0.171717,0.487268,0.515625,0.507144,0.371795,0.63814,0.594771,0.635634,0.572347,0
0.10101,0.487167,0.421875,0.507015,0.349359,0.637926,0.562092,0.637239,0.581994,0
0.10101,0.487268,0.4375,0.507015,0.346154,0.638117,0.575163,0.64366,0.585209,0
0.191919,0.48747,0.4375,0.507015,0.375,0.638284,0.51634,0.616372,0.572347,0
0.10101,0.487167,0.492188,0.507015,0.346154,0.637973,0.620915,0.654896,0.585209,0
0.151515,0.487571,0.476563,0.507015,0.36859,0.638117,0.575163,0.632424,0.572347,0
0.181818,0.487167,0.429688,0.507015,0.375,0.638809,0.509804,0.613162,0.572347,0
0.212121,0.487369,0.570313,0.507144,0.375,0.638117,0.614379,0.64366,0.575563,0
0.171717,0.487065,0.453125,0.507144,0.371795,0.638117,0.542484,0.622793,0.572347,0
0.191919,0.487167,0.445313,0.506114,0.375,0.638618,0.522876,0.617978,0.572347,0
0.313131,0.487167,0.507813,0.507015,0.391026,0.638021,0.496732,0.614767,0.575563,0
0.10101,0.487167,0.421875,0.507015,0.333333,0.638069,0.562092,0.653291,0.598071,0
